project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,analyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_signal_ratio,back_signal_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,435,396.4,-18.2798736003427,-0.827485590804598,hm-model/cp,27,2,24,1800,202004,203985,TRUE,TRUE,FALSE,TRUE,-18.2798736003427,0.0456462091446908,0.137411251123768,3.09957183288219,0.877998596986138,1982,396.4,2695,2718,202004,203985,75,40.71
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,180,688,10.8989313470993,0.590395644444444,hm-model/cp,28,2,44,3300,204701,208140,TRUE,TRUE,TRUE,TRUE,10.8989313470993,0.0497246338785257,0.170844003468025,3.16845341246214,2.7497088074696,3440,688,2731,2774,204701,208140,75,41.19
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,150,1366.8,11.1949588663522,0.679332693333334,hm-model/cp,29,2,89,6675,208726,215559,TRUE,TRUE,TRUE,TRUE,11.1949588663522,0.047326734264516,0.144762732917306,3.84854558746114,2.56563286874337,6834,1366.8,2785,2873,208726,215559,75,42.645
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,705,1135.4,7.07399663602665,0.474647330496454,hm-model/cp,30,2,74,5550,219004,224680,TRUE,TRUE,TRUE,TRUE,7.07399663602665,0.0486359455067552,0.142389464151357,4.04028974539917,1.22122718546961,5677,1135.4,2921,2994,219004,224680,75,43.995
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,960,911.8,7.21164487691283,0.415001733333333,hm-model/cp,31,2,60,4500,229314,233872,TRUE,TRUE,TRUE,TRUE,7.21164487691283,0.046482078804329,0.171273584474328,1.08477523300968,3.68630970520003,4559,911.8,3059,3118,229314,233872,75,46.605
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,120,413.4,7.35431247645017,0.4506666,hm-model/cp,32,2,26,1950,234399,236465,TRUE,TRUE,TRUE,TRUE,7.35431247645017,0.045844847622282,0.139151675139617,2.53161334485857,5.19671394507353,2067,413.4,3127,3152,234399,236465,75,46.995
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,2385,979.4,-13.7644384612929,-0.756509836477987,hm-model/cp,33,2,64,4800,248303,253199,TRUE,TRUE,FALSE,TRUE,-13.7644384612929,0.0511867062024104,0.133766000656933,1.60922707369747,0.714874118745283,4897,979.4,3312,3375,248303,253199,75,50.115
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,75,267.4,15.095028027972,0.701266773333334,hm-model/cp,34,2,16,1200,253468,254804,TRUE,TRUE,TRUE,TRUE,15.095028027972,0.0513826466868654,0.180843871513146,4.36465878189486,5.23146864210055,1337,267.4,3381,3396,253468,254804,75,50.775
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,225,305.6,7.72227245707413,0.381660124444444,hm-model/cp,35,2,19,1425,255800,257327,TRUE,TRUE,TRUE,TRUE,7.72227245707413,0.0447588363470562,0.174591994957022,3.27574539672002,1.50138007522314,1528,305.6,3412,3430,255800,257327,75,51.345
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,105,169.6,3.94117263157894,0.285236038095238,hm-model/cp,36,2,9,675,257746,258593,TRUE,TRUE,TRUE,TRUE,3.94117263157894,0.0488443980604109,0.233400440391653,3.30313875319128,1.73586353260467,848,169.6,3438,3446,257746,258593,75,51.555
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,30,3293.4,-1.58598743984894,-0.344225066666666,hm-model/cp,37,2,218,16350,258532,274998,TRUE,TRUE,FALSE,TRUE,-1.58598743984894,0.0693186313112517,0.151124255799461,0.201008280630726,5.10841658163594,16467,3293.4,3449,3666,258532,274998,75,51.72
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,825,611.6,5.82033870099934,0.396786511515151,hm-model/cp,38,2,39,2925,279066,282123,TRUE,TRUE,TRUE,TRUE,5.82033870099934,0.0497681851243858,0.180783266369885,3.70737364848237,2.39352920907546,3058,611.6,3722,3760,279066,282123,75,56.34
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,1875,1096.4,0.502586559214529,-0.2078996096,hm-model/cp,39,2,72,5400,291316,296797,TRUE,TRUE,FALSE,TRUE,0.502586559214529,0.0533381900902948,0.117319140000955,1.20008842684577,1.22538361973674,5482,1096.4,3886,3957,291316,296797,75,58.875
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,135,89.6,7.81431612134747,0.347977659259259,hm-model/cp,40,2,5,375,297419,297866,TRUE,TRUE,TRUE,TRUE,7.81431612134747,0.0476567006906959,0.184019067726714,2.67367824152381,3.07607167687193,448,89.6,3967,3971,297419,297866,75,59.52
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,255,199.2,11.3676126004228,0.502433066666667,hm-model/cp,41,2,11,825,299043,300038,TRUE,TRUE,TRUE,TRUE,11.3676126004228,0.0447229603197859,0.122392754947093,1.38924497473612,2.81538462005506,996,199.2,3989,3999,299043,300038,75,59.82
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,465,221.4,7.70768411063976,0.492793221505376,hm-model/cp,42,2,14,1050,302220,303326,TRUE,TRUE,TRUE,TRUE,7.70768411063976,0.0510196841407996,0.108090883465404,4.90657792832228,1.17473372402318,1107,221.4,4031,4044,302220,303326,75,60.495
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,45,426.4,6.72778347742555,0.398280533333333,hm-model/cp,43,2,27,2025,303516,305647,TRUE,TRUE,TRUE,TRUE,6.72778347742555,0.0828028286261623,0.135491860671522,0.646110610072789,2.5341605032241,2132,426.4,4048,4074,303516,305647,75,61.005
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,120,927.6,15.6163602673641,0.781669066666667,hm-model/cp,44,2,61,4575,306156,310793,TRUE,TRUE,TRUE,TRUE,15.6163602673641,0.0491262760563898,0.169537103323464,2.4670664888501,3.19426950898401,4638,927.6,4083,4143,306156,310793,75,61.695
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-03-12,obs-04,105,3662.8,-16.1577878956261,-0.85887756190476106,hm-model/cp,45,2,241,18075,311104,329417,TRUE,TRUE,FALSE,TRUE,-16.1577878956261,0.0468068366091944,0.125776711794037,0.713155331093913,1.26513141234539,18314,3662.8,4151,4391,311104,329417,75,63.51
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,NA,90.4,13.1527141791045,0.56655,hm-model/cp,1,2,5,375,301,752,TRUE,TRUE,TRUE,TRUE,13.1527141791045,0.0460179690464774,0.0981759692127082,2.16294900490246,1.98899427053236,452,90.4,5,9,301,752,75,0.105
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,120,204,8.28987345360825,0.423133,hm-model/cp,2,2,12,900,1237,2256,TRUE,TRUE,TRUE,TRUE,8.28987345360825,0.0340209248126337,0.0677005293005246,3.3027384181138,5.49845604921287,1020,204,18,29,1237,2256,75,0.255
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,135,98.8,5.09255885885886,0.287495111111111,hm-model/cp,3,2,4,300,2720,3213,TRUE,TRUE,TRUE,TRUE,5.09255885885886,0.0326366795660153,0.0851776117817625,0.771300024088665,1.75800847446328,494,98.8,39,42,2720,3213,75,0.57
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,1005,247.2,21.3626744909517,0.952970507462687,hm-model/cp,4,2,15,1125,8165,9400,TRUE,TRUE,TRUE,TRUE,21.3626744909517,0.0370527224370917,0.0833192340315499,0.811805639388904,2.31614096963813,1236,247.2,110,124,8165,9400,75,1.77
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,90,51.8,12.7257944178629,0.533294666666667,hm-model/cp,5,2,2,150,9722,9980,TRUE,TRUE,TRUE,TRUE,12.7257944178629,0.0316840668335391,0.0813750926264354,2.51840508807291,2.18638419701443,259,51.8,131,132,9722,9980,75,1.965
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,150,207,11.4784098477157,0.6978248,hm-model/cp,6,2,12,900,10601,11635,TRUE,TRUE,TRUE,TRUE,11.4784098477157,0.0502010140138081,0.0642824492863633,1.78541251753972,2.51019423071534,1035,207,143,154,10601,11635,75,2.145
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,150,53.8,10.7996432876712,0.6250128,hm-model/cp,7,2,1,75,12177,12445,TRUE,TRUE,TRUE,TRUE,10.7996432876712,0.0349650031845108,0.0314542699056893,0.914973002509025,3.26655652334274,269,53.8,165,165,12177,12445,75,2.46
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,45,393.2,6.55265636743215,0.39072,hm-model/cp,8,2,25,1875,12555,14520,TRUE,TRUE,TRUE,TRUE,6.55265636743215,0.0370693820285311,0.0719497926344151,5.37156681355046,2.3810599422649,1966,393.2,169,193,12555,14520,75,2.835
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,210,126.2,18.9635371772806,0.838328571428572,hm-model/cp,9,2,7,525,15508,16138,TRUE,TRUE,TRUE,TRUE,18.9635371772806,0.0441685587979539,0.0925262573469189,1.25900794294659,0.83712460039485,631,126.2,208,214,15508,16138,75,3.165
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,555,215.6,8.61011683668104,0.445667459459459,hm-model/cp,10,2,14,1050,18865,19942,TRUE,TRUE,TRUE,TRUE,8.61011683668104,0.0513356507938495,0.0702299470877762,1.64787191599737,0.813552335098312,1078,215.6,252,265,18865,19942,75,3.78
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,135,56.8,5.01830085470086,0.193241777777778,hm-model/cp,11,2,2,150,20543,20826,TRUE,TRUE,TRUE,TRUE,5.01830085470086,0.0326227545310903,0.113707722293636,1.00143263506773,2.84108071492137,284,56.8,275,276,20543,20826,75,4.11
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,90,86.4,8.40600244328098,0.444533333333334,hm-model/cp,12,2,4,300,21066,21497,TRUE,TRUE,TRUE,TRUE,8.40600244328098,0.0549595950744677,0.0630278664620013,1.01448974018427,2.54550371690553,432,86.4,283,286,21066,21497,75,4.23
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,120,54.6,10.1952177130045,0.444178,hm-model/cp,13,2,2,150,21985,22257,TRUE,TRUE,TRUE,TRUE,10.1952177130045,0.0538070034705025,0.070797782955145,1.41451137323917,1.90369651385156,273,54.6,295,296,21985,22257,75,4.41
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,540,49.6,18.8929323232323,0.770600444444444,hm-model/cp,14,2,2,150,24879,25126,TRUE,TRUE,TRUE,TRUE,18.8929323232323,0.0392173320295,0.0721083140630815,1.91346821586713,1.2582658283131,248,49.6,333,334,24879,25126,75,4.98
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,75,84.2,10.1587670080863,0.4620544,hm-model/cp,15,2,6,450,25514,25934,TRUE,TRUE,TRUE,TRUE,10.1587670080863,0.0412897992297295,0.0643706647104855,0.647128701262143,2.4512052888455,421,84.2,340,345,25514,25934,75,5.145
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,465,89,27.701053164557,1.410032,hm-model/cp,16,2,3,225,28072,28516,TRUE,TRUE,TRUE,TRUE,27.701053164557,0.0370161453198359,0.0637697112918714,2.18261325417223,3.40969483400645,445,89,377,379,28072,28516,75,5.67
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,135,154.2,5.10255503159193,0.473887111111112,hm-model/cp,17,2,8,600,29027,29797,TRUE,TRUE,TRUE,TRUE,5.10255503159193,0.0350055309442904,0.0765892734431116,2.22889882769228,1.4565915920534,771,154.2,389,396,29027,29797,75,5.925
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,135,104,7.29471347517731,0.387322666666667,hm-model/cp,18,2,6,450,30406,30925,TRUE,TRUE,TRUE,TRUE,7.29471347517731,0.0448109597020038,0.0740496035437786,1.6161396940553,2.47438394915345,520,104,406,411,30406,30925,75,6.075
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,120,104.2,8.48526178343949,0.456276,hm-model/cp,19,2,5,375,31399,31919,TRUE,TRUE,TRUE,TRUE,8.48526178343949,0.0347312480061591,0.0682426069595591,1.21334477164959,3.34526045003855,521,104.2,420,424,31399,31919,75,6.285
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,210,255,8.43832857142857,0.529440571428571,hm-model/cp,20,2,14,1050,32849,34123,TRUE,TRUE,TRUE,TRUE,8.43832857142857,0.0421759681033812,0.0684083892231032,1.31510705469099,1.11145373955446,1275,255,439,452,32849,34123,75,6.735
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,465,265,13.5807017077799,0.693016774193549,hm-model/cp,21,2,16,1200,36226,37550,TRUE,TRUE,TRUE,TRUE,13.5807017077799,0.0435899298479759,0.0720754701247935,1.14330380941692,2.71925945538948,1325,265,484,499,36226,37550,75,7.275
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,150,195.6,10.7043925,0.5568432,hm-model/cp,22,2,12,900,38171,39148,TRUE,TRUE,TRUE,TRUE,10.7043925,0.042356400312437,0.0674948405893157,1.75212498468937,5.30560062822699,978,195.6,510,521,38171,39148,75,7.77
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,660,203.8,11.2964478609626,0.566223090909091,hm-model/cp,23,2,12,900,42341,43359,TRUE,TRUE,TRUE,TRUE,11.2964478609626,0.0496223106018736,0.069814525651662,0.763507468751815,2.84655460360999,1019,203.8,566,577,42341,43359,75,8.55
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,210,96.6,11.474125404157,0.573948,hm-model/cp,24,2,5,375,44312,44794,TRUE,TRUE,TRUE,TRUE,11.474125404157,0.0353238690131281,0.0518992364300341,1.51958320418017,3.32054262719177,483,96.6,592,596,44312,44794,75,8.88
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,120.6,11.9095247739602,0.560632,hm-model/cp,25,2,7,525,45288,45890,TRUE,TRUE,TRUE,TRUE,11.9095247739602,0.0335515782705163,0.0654069428866466,1.92155244844011,1.79033345323094,603,120.6,604,610,45288,45890,75,9.09
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,225,71,3.31131431693989,0.216774933333333,hm-model/cp,26,2,2,150,46775,47129,TRUE,TRUE,TRUE,TRUE,3.31131431693989,0.0411633031133602,0.0579800477634771,1.31441407321479,1.19480129634132,355,71,626,627,46775,47129,75,9.39
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,55.2,21.3402285714286,0.887673142857143,hm-model/cp,27,2,2,150,47523,47798,TRUE,TRUE,TRUE,TRUE,21.3402285714286,0.0463178886654854,0.10113823495977,2.57299940786062,1.9128020574608,276,55.2,635,636,47523,47798,75,9.51
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,75,118.6,11.2919222099448,0.5087408,hm-model/cp,28,2,6,450,48058,48650,TRUE,TRUE,TRUE,TRUE,11.2919222099448,0.036357607456426,0.077532694866694,2.00487048635685,1.22277196660149,593,118.6,642,647,48058,48650,75,9.63
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,180,47.6,14.7413514184397,0.654739333333334,hm-model/cp,29,2,2,150,49436,49673,TRUE,TRUE,TRUE,TRUE,14.7413514184397,0.0361812525861598,0.098000269845219,1.90474480718886,1.9128020574608,238,47.6,660,661,49436,49673,75,9.885
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,75,118.6,11.2919222099448,0.5087408,hm-model/cp,30,2,6,450,49933,50525,TRUE,TRUE,TRUE,TRUE,11.2919222099448,0.036357607456426,0.077532694866694,2.00487048635685,1.22277196660149,593,118.6,667,672,49933,50525,75,10.005
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,135,201.6,4.41972553931802,0.285242666666667,hm-model/cp,31,2,10,750,51040,52047,TRUE,TRUE,TRUE,TRUE,4.41972553931802,0.0372629800361964,0.0684596773220313,1.34811742904629,1.25809721933986,1008,201.6,682,691,51040,52047,75,10.26
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,345,56.2,15.4776598531903,0.665545043478261,hm-model/cp,32,2,2,150,53506,53786,TRUE,TRUE,TRUE,TRUE,15.4776598531903,0.03648639110063,0.093652024709632,0.987463077631894,1.52748219968164,281,56.2,715,716,53506,53786,75,10.725
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,60,124.4,8.21168741258741,0.40166,hm-model/cp,33,2,7,525,53958,54579,TRUE,TRUE,TRUE,TRUE,8.21168741258741,0.0460283355967205,0.0851137558940907,2.11209249921466,1.21521873567069,622,124.4,721,727,53958,54579,75,10.845
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,360,164,13.6836846320346,0.780247333333334,hm-model/cp,34,2,9,675,56290,57109,TRUE,TRUE,TRUE,TRUE,13.6836846320346,0.0415701710418263,0.0810049465373364,1.76450741333843,1.89748517703501,820,164,752,760,56290,57109,75,11.265
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,45,63.2,9.47273283208021,0.378498666666667,hm-model/cp,35,2,2,150,57187,57502,TRUE,TRUE,TRUE,TRUE,9.47273283208021,0.0487415831186157,0.0634941296099256,0.982146602256589,6.01895100427174,316,63.2,764,765,57187,57502,75,11.46
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,255,118.2,5.56952271392845,0.319522823529412,hm-model/cp,36,2,6,450,58614,59204,TRUE,TRUE,TRUE,TRUE,5.56952271392845,0.0357141126491382,0.0758286429671333,1.00531664318617,0.590145101099403,591,118.2,783,788,58614,59204,75,11.805
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,585,124.2,21.2915663119134,0.928580102564103,hm-model/cp,37,2,6,450,61962,62582,TRUE,TRUE,TRUE,TRUE,21.2915663119134,0.0430430915314678,0.0763952276227828,2.51014411177553,4.64887104295212,621,124.2,828,833,61962,62582,75,12.48
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,164.4,8.04347194670615,0.616742857142857,hm-model/cp,38,2,10,750,63019,63840,TRUE,TRUE,TRUE,TRUE,8.04347194670615,0.0404354639421114,0.0656282724737473,1.57452537086107,2.55632255543769,822,164.4,841,850,63019,63840,75,12.735
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,60,57.2,3.49876610169491,0.197524,hm-model/cp,39,2,2,150,63988,64273,TRUE,TRUE,TRUE,TRUE,3.49876610169491,0.0399354649943842,0.0694981923428157,1.15602812431115,1.17591323393725,286,57.2,855,856,63988,64273,75,12.825
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,90,58.2,9.04471161825726,0.447692,hm-model/cp,40,2,3,225,64671,64961,TRUE,TRUE,TRUE,TRUE,9.04471161825726,0.0391529376063924,0.0861540103927047,1.76771453531191,1.00210988917437,291,58.2,863,865,64671,64961,75,12.96
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,750,80.4,9.91090131818181,0.416269279999999,hm-model/cp,41,2,3,225,68584,68985,TRUE,TRUE,TRUE,TRUE,9.91090131818181,0.0424078608717489,0.0837022239893935,2.37346904190452,3.30505842166425,402,80.4,916,918,68584,68985,75,13.725
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,375,167.2,21.3578677862595,0.920051200000001,hm-model/cp,42,2,10,750,70733,71568,TRUE,TRUE,TRUE,TRUE,21.3578677862595,0.0407998135257791,0.0923970692769822,0.983057068870951,1.60915075318714,836,167.2,944,953,70733,71568,75,14.22
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,117.6,10.317258629846,0.508202285714286,hm-model/cp,43,2,5,375,71903,72490,TRUE,TRUE,TRUE,TRUE,10.317258629846,0.0396118678832974,0.0823432383012999,1.17432006985837,2.49682170645328,588,117.6,961,965,71903,72490,75,14.46
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,750,94,7.96299428571429,0.4444872,hm-model/cp,44,2,3,225,76103,76572,TRUE,TRUE,TRUE,TRUE,7.96299428571429,0.0465455966006111,0.0696878447636457,3.03094030184677,1.329488535661,470,94,1016,1018,76103,76572,75,15.225
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,150,143,6.31824631578947,0.3504208,hm-model/cp,45,2,8,600,77097,77811,TRUE,TRUE,TRUE,TRUE,6.31824631578947,0.0556345386196982,0.0734585967364249,2.1360077179097,1.75087369010323,715,143,1029,1036,77097,77811,75,15.495
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,315,109.8,15.6246225975761,0.69363619047619,hm-model/cp,46,2,6,450,79273,79821,TRUE,TRUE,TRUE,TRUE,15.6246225975761,0.0434245818446504,0.0956216415841155,1.67457046686872,1.39846312719695,549,109.8,1058,1063,79273,79821,75,15.93
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,162.2,6.56997278017646,0.537946285714286,hm-model/cp,47,2,9,675,80209,81019,TRUE,TRUE,TRUE,TRUE,6.56997278017646,0.0366826218561935,0.0537713111910791,1.48026794815121,2.33997352238684,811,162.2,1071,1079,80209,81019,75,16.05
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,45,214.6,8.33069579667645,0.428597333333334,hm-model/cp,48,2,13,975,81138,82210,TRUE,TRUE,TRUE,TRUE,8.33069579667645,0.0326199005023743,0.0790655278685893,0.834174507337152,2.07360142634418,1073,214.6,1083,1095,81138,82210,75,16.275
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,690,95.2,7.0384014084507,0.352388,hm-model/cp,49,2,5,375,85570,86045,TRUE,TRUE,TRUE,TRUE,7.0384014084507,0.0466601539108223,0.0808257470077629,1.75539142170443,1.19594086094405,476,95.2,1142,1146,85570,86045,75,17.145
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,45,154,18.141875,0.811522666666667,hm-model/cp,50,2,9,675,86182,86951,TRUE,TRUE,TRUE,TRUE,18.141875,0.0342125627077333,0.0805644781801693,1.52948296165058,1.56640205923334,770,154,1150,1158,86182,86951,75,17.325
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,90,50.2,1.94503184079602,0.118613333333333,hm-model/cp,51,2,3,225,87355,87605,TRUE,TRUE,TRUE,TRUE,1.94503184079602,0.0313643166718728,0.0841845563326984,2.63799114194233,1.02206875451552,251,50.2,1165,1167,87355,87605,75,17.49
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,210,248.6,6.28381504011496,0.492180571428572,hm-model/cp,52,2,16,1200,88603,89845,TRUE,TRUE,TRUE,TRUE,6.28381504011496,0.0389153425583021,0.0493142944710712,3.41881678731718,1.63909807208978,1243,248.6,1182,1197,88603,89845,75,17.865
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,315,140,2.67968424908425,0.334321523809524,hm-model/cp,53,2,5,375,91233,91932,TRUE,TRUE,TRUE,TRUE,2.67968424908425,0.0331464891358309,0.0585341742986318,0.490573563211842,3.78457202176413,700,140,1219,1223,91233,91932,75,18.27
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,60,113.4,10.3833829787234,0.511584,hm-model/cp,54,2,6,450,91975,92541,TRUE,TRUE,TRUE,TRUE,10.3833829787234,0.0247212019027766,0.0600616441987113,1.61063221398195,1.04231868699093,567,113.4,1228,1233,91975,92541,75,18.465
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,675,188.8,6.6751669202088,0.440722488888889,hm-model/cp,55,2,11,825,95818,96761,TRUE,TRUE,TRUE,TRUE,6.6751669202088,0.0364876309726874,0.0713897216385984,2.02882049798227,0.866463879870462,944,188.8,1279,1289,95818,96761,75,19.17
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,585,146.4,9.75314270245883,0.489086153846154,hm-model/cp,56,2,8,600,99542,100273,TRUE,TRUE,TRUE,TRUE,9.75314270245883,0.0357379709509788,0.0715859902776267,0.362646933649887,3.52568952265791,732,146.4,1329,1336,99542,100273,75,19.98
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,105,51.4,9.6404082815735,0.411657142857143,hm-model/cp,57,2,2,150,100719,100975,TRUE,TRUE,TRUE,TRUE,9.6404082815735,0.0375155677915109,0.0751589368349264,1.42503511455271,1.11364820574017,257,51.4,1344,1345,100719,100975,75,20.16
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,885,160.4,6.09627763252795,0.393699254237288,hm-model/cp,58,2,7,525,105177,105978,TRUE,TRUE,TRUE,TRUE,6.09627763252795,0.0418119935191485,0.0653940270279273,2.51485504133041,0.350817406013862,802,160.4,1405,1411,105177,105978,75,21.075
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,30,315.2,8.81263722149412,0.573976000000001,hm-model/cp,59,2,20,1500,105950,107525,TRUE,TRUE,TRUE,TRUE,8.81263722149412,0.0443370615464901,0.066982772713021,2.58023723913011,1.6793874103828,1576,315.2,1414,1433,105950,107525,75,21.24
project_myoV-phosphate,myoV-WT_pH-7.0_0mM-Pi,2020-06-25,obs-02,30,128.2,1.90165126903553,0.221604,hm-model/cp,60,2,8,600,107631,108271,TRUE,TRUE,TRUE,TRUE,1.90165126903553,0.0322264758075187,0.0654700534714834,1.61801528512509,1.49335871160041,641,128.2,1436,1443,107631,108271,75,21.54
